scenario_id,vehicle_id,cluster,margin,cluster2,is_edge
ca7406ec03dc0bea,3385,3,3.152,2,0
ca7406ec03dc0bea,1242,3,1.445,2,0
ca7406ec03dc0bea,1245,3,2.981,2,0
ca7406ec03dc0bea,1247,3,3.112,2,0
ca7406ec03dc0bea,1248,2,2.981,0,0
ca7406ec03dc0bea,1249,1,2.35,2,0
ca7406ec03dc0bea,1279,2,1.976,3,0
ca7406ec03dc0bea,1292,2,1.02,1,1
ca7406ec03dc0bea,1306,2,3.982,3,0
b4973b9472f730d6,1547,0,4.453,2,0
b4973b9472f730d6,966,0,4.919,2,0
b4973b9472f730d6,968,0,3.345,2,0
b4973b9472f730d6,969,0,5.465,2,0
b4973b9472f730d6,970,0,5.895,2,0
b4973b9472f730d6,971,0,3.551,2,0
b4973b9472f730d6,972,0,1.597,2,0
b4973b9472f730d6,973,0,5.438,2,0
b4973b9472f730d6,1003,0,1.494,2,0
6d2dd8d4b17567cc,2810,3,5.629,2,0
6d2dd8d4b17567cc,2313,3,5.472,2,0
6d2dd8d4b17567cc,2357,3,2.539,2,0
d705e3162809b7cf,2635,3,3.212,2,0
d705e3162809b7cf,2640,2,2.104,1,0
d705e3162809b7cf,2651,1,1.792,2,0
37a9e8f8daba3595,74,2,1.13,3,1
37a9e8f8daba3595,21,3,1.252,2,0
d39170be3fd54b60,3523,2,4.559,3,0
d39170be3fd54b60,670,0,1.03,2,1
d39170be3fd54b60,675,1,3.873,2,0
d39170be3fd54b60,681,1,3.963,2,0
d39170be3fd54b60,686,3,2.445,1,0
d39170be3fd54b60,701,1,2.029,2,0
d39170be3fd54b60,705,1,3.621,2,0
d39170be3fd54b60,707,1,1.967,2,0
91675dc3ea789360,2,1,1.089,2,1
91675dc3ea789360,3,1,2.645,2,0
91675dc3ea789360,5,1,1.581,2,0
91675dc3ea789360,6,3,2.498,2,0
91675dc3ea789360,7,3,1.754,2,0
91675dc3ea789360,8,2,3.968,1,0
91675dc3ea789360,10,1,7.073,2,0
91675dc3ea789360,12,1,4.141,2,0
91675dc3ea789360,16,3,5.202,2,0
91675dc3ea789360,18,2,2.179,0,0
91675dc3ea789360,20,2,2.488,0,0
91675dc3ea789360,21,3,2.799,2,0
91675dc3ea789360,26,3,3.25,2,0
3033aa0e4e06e78,2883,1,1.572,3,0
572dd534f4f886f6,2930,2,2.158,1,0
572dd534f4f886f6,2553,0,1.635,2,0
572dd534f4f886f6,2556,3,1.53,2,0
572dd534f4f886f6,2559,3,4.954,2,0
8e79029932cf5578,7706,3,3.726,2,0
e1362969adf71cd3,457,2,4.043,3,0
e1362969adf71cd3,458,2,3.843,1,0
e1362969adf71cd3,459,2,4.616,3,0
e1362969adf71cd3,460,2,1.921,1,0
e1362969adf71cd3,461,2,3.684,1,0
e1362969adf71cd3,462,2,1.565,1,0
e1362969adf71cd3,463,2,2.44,1,0
e1362969adf71cd3,464,2,4.853,1,0
e1362969adf71cd3,465,2,2.829,1,0
e1362969adf71cd3,467,2,2.241,1,0
e1362969adf71cd3,469,2,2.521,1,0
e1362969adf71cd3,470,2,3.251,3,0
e1362969adf71cd3,472,2,4.485,3,0
e1362969adf71cd3,474,2,3.616,3,0
e1362969adf71cd3,476,1,1.121,2,1
e1362969adf71cd3,482,1,1.474,2,0
e1362969adf71cd3,486,2,2.464,1,0
1b861fadb8ea488c,3695,1,2.851,2,0
1b861fadb8ea488c,2048,2,5.597,3,0
1b861fadb8ea488c,2053,2,1.065,1,1
1b861fadb8ea488c,2068,2,7.983,3,0
1b861fadb8ea488c,2070,0,1.678,2,0
1b861fadb8ea488c,2071,2,6.012,3,0
1b861fadb8ea488c,2075,0,2.138,2,0
1b861fadb8ea488c,2080,2,1.153,0,1
1b861fadb8ea488c,2083,0,2.091,2,0
1b861fadb8ea488c,2085,0,1.095,2,1
1b861fadb8ea488c,2088,0,2.556,2,0
1b861fadb8ea488c,2090,1,4.029,2,0
1b861fadb8ea488c,2091,0,1.909,2,0
1b861fadb8ea488c,2093,1,2.431,2,0
1b861fadb8ea488c,2095,0,1.722,2,0
1b861fadb8ea488c,2017,1,13.644,2,0
1b861fadb8ea488c,2019,3,1.28,2,0
1b861fadb8ea488c,2020,1,5.743,2,0
1b861fadb8ea488c,2029,1,6.975,2,0
f59cb725e92ecb6d,969,2,2.094,3,0
f59cb725e92ecb6d,680,3,4.882,2,0
161821e7bb88ce1a,915,1,1.011,2,1
161821e7bb88ce1a,773,1,5.331,2,0
161821e7bb88ce1a,785,3,3.926,2,0
161821e7bb88ce1a,795,3,5.201,2,0
161821e7bb88ce1a,809,1,4.047,2,0
4d34187253e9e18e,2126,1,2.769,2,0
4d34187253e9e18e,1366,3,2.411,2,0
8e16d526275cd9db,1884,3,2.277,2,0
77243ab2414811bc,1774,1,3.181,2,0
77243ab2414811bc,601,2,5.062,3,0
77243ab2414811bc,602,3,5.421,2,0
77243ab2414811bc,605,1,3.42,2,0
77243ab2414811bc,608,2,5.642,3,0
77243ab2414811bc,609,3,1.476,2,0
77243ab2414811bc,611,1,2.536,2,0
77243ab2414811bc,612,2,2.246,3,0
77243ab2414811bc,619,2,2.841,1,0
77243ab2414811bc,620,1,4.027,2,0
28793c112651cf6d,1474,0,4.742,2,0
28793c112651cf6d,1078,0,3.549,2,0
28793c112651cf6d,1079,0,3.105,2,0
28793c112651cf6d,1089,0,4.52,2,0
28793c112651cf6d,1090,0,3.957,2,0
28793c112651cf6d,1095,0,4.154,2,0
28793c112651cf6d,1103,0,1.265,2,0
926f2e3f8783f01b,1999,0,2.941,2,0
926f2e3f8783f01b,932,0,2.092,2,0
926f2e3f8783f01b,933,0,6.283,2,0
926f2e3f8783f01b,938,0,1.141,2,1
926f2e3f8783f01b,939,0,5.701,2,0
926f2e3f8783f01b,942,0,1.111,2,1
926f2e3f8783f01b,943,0,2.011,2,0
926f2e3f8783f01b,949,0,4.179,2,0
926f2e3f8783f01b,982,2,2.764,0,0
926f2e3f8783f01b,983,2,1.456,0,0
d3280687b1d4fcbe,852,2,1.637,0,0
d3280687b1d4fcbe,857,1,2.441,2,0
d3280687b1d4fcbe,860,1,2.431,2,0
d3280687b1d4fcbe,862,2,1.447,0,0
1f8173a73acfbda7,3296,2,1.979,0,0
1f8173a73acfbda7,3297,0,4.439,2,0
1f8173a73acfbda7,3298,2,1.466,0,0
1f8173a73acfbda7,3299,0,2.89,2,0
1f8173a73acfbda7,3300,0,4.366,2,0
1f8173a73acfbda7,3302,0,6.676,2,0
1f8173a73acfbda7,3303,0,2.524,2,0
1f8173a73acfbda7,3304,0,9.45,2,0
1f8173a73acfbda7,3310,0,1.023,2,1
1f8173a73acfbda7,3312,2,2.474,0,0
1f8173a73acfbda7,3313,0,6.506,2,0
1f8173a73acfbda7,3316,2,1.213,0,0
1f8173a73acfbda7,3317,0,1.154,2,1
1f8173a73acfbda7,3319,0,4.432,2,0
4809fbe059d47d1d,6705,1,3.567,2,0
4809fbe059d47d1d,1540,1,1.158,3,1
4809fbe059d47d1d,1558,2,1.434,1,0
6a5a8552b7e3f458,4385,1,1.334,2,0
6a5a8552b7e3f458,1739,1,1.656,2,0
6a5a8552b7e3f458,1742,1,1.821,3,0
d0938f267d81650f,679,2,1.049,0,1
d0938f267d81650f,665,0,4.671,2,0
d0938f267d81650f,667,3,3.0,2,0
3bdb41f50a284ea7,2522,0,4.4,2,0
3bdb41f50a284ea7,2334,0,4.799,2,0
3bdb41f50a284ea7,2335,0,3.411,2,0
3bdb41f50a284ea7,2336,0,3.548,2,0
3bdb41f50a284ea7,2337,0,2.884,2,0
c8823eecd86c0c43,3042,3,2.588,2,0
c8823eecd86c0c43,3049,3,5.269,2,0
c8823eecd86c0c43,3052,2,2.77,3,0
c8823eecd86c0c43,3053,1,1.273,2,0
c8823eecd86c0c43,3055,0,2.869,2,0
c8823eecd86c0c43,3056,1,2.683,2,0
35bdb548182611d,1260,2,5.252,3,0
35bdb548182611d,444,3,2.415,2,0
35bdb548182611d,446,3,1.823,2,0
35bdb548182611d,447,3,5.554,2,0
35bdb548182611d,449,3,3.526,2,0
35bdb548182611d,453,2,1.006,0,1
35bdb548182611d,454,0,2.218,2,0
35bdb548182611d,471,1,1.703,3,0
51293e9eefaf9a38,533,0,2.41,2,0
51293e9eefaf9a38,386,0,2.789,2,0
51293e9eefaf9a38,387,0,1.698,2,0
51293e9eefaf9a38,375,0,2.824,2,0
51293e9eefaf9a38,377,0,2.53,2,0
51293e9eefaf9a38,378,2,2.071,0,0
51293e9eefaf9a38,380,0,2.94,2,0
cb88e293a7dda959,2046,2,5.115,3,0
cb88e293a7dda959,626,2,5.534,3,0
cb88e293a7dda959,653,2,1.984,0,0
7e5a40976da93ef1,1354,3,3.108,2,0
7e5a40976da93ef1,1183,1,1.39,2,0
3a9db2efba96e7ed,4115,2,2.306,0,0
3a9db2efba96e7ed,3976,2,1.699,0,0
3a9db2efba96e7ed,3977,0,2.916,2,0
3a9db2efba96e7ed,3978,2,4.684,0,0
3a9db2efba96e7ed,3979,0,1.498,2,0
3a9db2efba96e7ed,3980,0,1.786,2,0
3a9db2efba96e7ed,3982,0,7.982,2,0
3a9db2efba96e7ed,3984,0,2.696,2,0
3a9db2efba96e7ed,3985,2,1.232,0,0
3a9db2efba96e7ed,3986,2,2.986,0,0
3a9db2efba96e7ed,3988,0,2.629,2,0
3a9db2efba96e7ed,3990,2,2.253,0,0
3a9db2efba96e7ed,3991,2,2.93,0,0
3a9db2efba96e7ed,3992,0,2.016,2,0
3a9db2efba96e7ed,3994,2,1.369,0,0
3a9db2efba96e7ed,3998,0,1.676,2,0
3a9db2efba96e7ed,4017,0,1.139,2,1
3a9db2efba96e7ed,4018,0,1.881,2,0
3a9db2efba96e7ed,4020,0,2.262,2,0
3a9db2efba96e7ed,4027,0,6.116,2,0
b095ae487a91e2d3,1686,2,5.03,3,0
b095ae487a91e2d3,1460,2,5.056,3,0
b095ae487a91e2d3,1461,3,4.157,2,0
b095ae487a91e2d3,1492,3,5.146,2,0
501451a255484761,167,2,1.164,0,1
501451a255484761,34,2,2.562,0,0
501451a255484761,40,3,3.748,2,0
501451a255484761,41,3,4.274,2,0
57e5aeb58620344e,1408,2,4.957,3,0
57e5aeb58620344e,896,3,2.086,2,0
57e5aeb58620344e,894,3,2.616,1,0
a8912e2dc37ac42f,42,2,4.032,3,0
a8912e2dc37ac42f,0,2,4.835,3,0
a8912e2dc37ac42f,8,2,3.889,3,0
234a01a9eed41549,1063,0,4.384,2,0
234a01a9eed41549,2,1,1.635,2,0
234a01a9eed41549,3,0,3.708,2,0
234a01a9eed41549,8,0,3.191,2,0
4f857cc683e34cb1,1186,0,2.119,2,0
4f857cc683e34cb1,1093,0,2.383,2,0
4f857cc683e34cb1,1097,0,2.946,2,0
4f857cc683e34cb1,1098,0,2.721,2,0
4f857cc683e34cb1,1100,0,2.262,2,0
4f857cc683e34cb1,1110,0,2.886,2,0
c6b7065fc46a51cd,3004,2,7.247,3,0
c6b7065fc46a51cd,2799,1,6.746,2,0
2ed68f8ae6976512,112,1,9.12,2,0
2ed68f8ae6976512,44,2,2.663,1,0
2ed68f8ae6976512,45,1,1.339,2,0
2ed68f8ae6976512,46,2,2.6,1,0
2ed68f8ae6976512,47,3,1.343,2,0
2ed68f8ae6976512,48,2,1.319,1,0
2ed68f8ae6976512,49,1,2.214,2,0
2ed68f8ae6976512,50,1,2.882,2,0
2ed68f8ae6976512,54,1,4.646,2,0
2ed68f8ae6976512,56,2,6.382,3,0
2ed68f8ae6976512,58,1,11.895,2,0
2ed68f8ae6976512,59,2,4.865,0,0
2ed68f8ae6976512,70,0,2.312,2,0
2ed68f8ae6976512,72,0,4.503,2,0
9435497e6bfecd,4187,1,7.132,2,0
9435497e6bfecd,1824,1,1.717,2,0
9435497e6bfecd,1825,1,16.916,2,0
9435497e6bfecd,1826,1,2.711,2,0
9435497e6bfecd,1827,1,5.999,2,0
9435497e6bfecd,1828,2,4.038,3,0
9435497e6bfecd,1829,1,3.222,2,0
9435497e6bfecd,1831,1,1.184,2,1
9435497e6bfecd,1832,1,5.217,2,0
9435497e6bfecd,1833,1,2.57,2,0
9435497e6bfecd,1834,1,1.564,2,0
9435497e6bfecd,1835,1,6.199,2,0
9435497e6bfecd,1836,1,1.846,2,0
9435497e6bfecd,1837,1,2.816,2,0
9435497e6bfecd,1838,1,1.306,2,0
9435497e6bfecd,1839,1,6.206,2,0
9435497e6bfecd,1841,1,3.51,2,0
9435497e6bfecd,1843,1,2.011,2,0
9435497e6bfecd,1845,1,7.3,2,0
9435497e6bfecd,1853,1,1.238,2,0
4f0ef038db0f68c6,1397,3,4.174,2,0
4f0ef038db0f68c6,1117,1,2.789,2,0
4f0ef038db0f68c6,1120,0,1.54,2,0
b2b0f123da4cd7ef,836,0,4.418,2,0
b2b0f123da4cd7ef,833,0,4.431,2,0
5c83d4386e8889a7,4871,1,6.377,2,0
5c83d4386e8889a7,2104,3,4.426,2,0
b2299f35a4d51e1d,1492,0,4.183,2,0
b2299f35a4d51e1d,896,0,2.356,2,0
b2299f35a4d51e1d,895,0,4.942,2,0
1a716d573c2038e9,1247,2,2.651,1,0
1a716d573c2038e9,793,2,3.185,1,0
1a716d573c2038e9,809,3,3.154,2,0
92b275f79ce19a4a,1296,3,2.253,2,0
92b275f79ce19a4a,553,0,1.997,2,0
7214fc3d616f76c9,4539,3,4.055,2,0
7214fc3d616f76c9,2049,1,3.285,2,0
7214fc3d616f76c9,2052,3,1.697,2,0
c4b6934731218dce,2652,3,3.654,2,0
c4b6934731218dce,591,3,3.561,2,0
c4b6934731218dce,621,3,3.565,2,0
1ec219326a99e094,0,2,1.457,3,0
1ec219326a99e094,2,1,3.346,2,0
1ec219326a99e094,3,2,4.496,0,0
1ec219326a99e094,5,0,6.416,2,0
1ec219326a99e094,7,1,2.503,2,0
1ec219326a99e094,13,2,4.315,0,0
1ec219326a99e094,15,1,2.579,2,0
1ec219326a99e094,21,1,2.863,2,0
1ec219326a99e094,22,1,2.584,2,0
1ec219326a99e094,24,1,6.252,2,0
78ac9d115b48c83,2060,2,2.058,1,0
78ac9d115b48c83,2067,2,3.501,3,0
78ac9d115b48c83,2070,2,2.497,1,0
78ac9d115b48c83,2072,2,1.619,1,0
d2c5589d6a284b9a,290,1,1.661,2,0
d2c5589d6a284b9a,18,3,3.211,2,0
d2c5589d6a284b9a,20,2,2.87,0,0
d2c5589d6a284b9a,47,3,1.921,1,0
f3c49c5b008430fa,5983,1,1.656,3,0
f3c49c5b008430fa,1884,3,3.35,2,0
f3c49c5b008430fa,1896,3,2.222,1,0
f3c49c5b008430fa,1899,1,2.258,2,0
36bcc36b337d1bfe,50,1,8.527,2,0
36bcc36b337d1bfe,0,1,9.237,2,0
36bcc36b337d1bfe,1,2,1.065,1,1
36bcc36b337d1bfe,2,2,2.077,1,0
36bcc36b337d1bfe,3,2,1.033,1,1
36bcc36b337d1bfe,4,2,3.883,1,0
36bcc36b337d1bfe,5,2,6.186,3,0
36bcc36b337d1bfe,6,2,3.203,3,0
36bcc36b337d1bfe,7,2,2.232,1,0
36bcc36b337d1bfe,8,1,1.063,2,1
36bcc36b337d1bfe,9,2,1.942,3,0
36bcc36b337d1bfe,10,1,4.4,2,0
b15c05d8c3ef1c86,7001,1,5.181,2,0
b15c05d8c3ef1c86,2407,2,1.179,0,1
8ff5b657f198441c,617,3,1.257,2,0
8ff5b657f198441c,445,3,1.433,1,0
d9565612087443cb,1206,2,5.163,3,0
d9565612087443cb,1200,3,1.424,1,0
d9565612087443cb,1201,3,2.404,2,0
fbc982de243a6f65,1617,3,2.506,2,0
fbc982de243a6f65,1128,3,5.773,2,0
fbc982de243a6f65,1135,1,5.16,2,0
f0100121e226b633,2620,0,2.144,2,0
f0100121e226b633,558,0,6.992,2,0
f0100121e226b633,559,0,2.947,2,0
f0100121e226b633,561,0,4.425,2,0
f0100121e226b633,568,2,1.011,1,1
f0100121e226b633,570,3,2.857,2,0
f0100121e226b633,571,0,2.478,2,0
f0100121e226b633,572,0,3.289,2,0
f0100121e226b633,573,1,5.397,2,0
71cbccf59b9ebb4c,2809,0,4.495,2,0
71cbccf59b9ebb4c,142,0,6.636,2,0
71cbccf59b9ebb4c,145,0,4.283,2,0
71cbccf59b9ebb4c,148,0,4.994,2,0
71cbccf59b9ebb4c,149,0,4.805,2,0
71cbccf59b9ebb4c,151,0,3.166,2,0
71cbccf59b9ebb4c,152,0,5.893,2,0
71cbccf59b9ebb4c,163,0,5.212,2,0
c171b66766f0280b,2770,3,1.454,1,0
c171b66766f0280b,601,2,2.911,3,0
fe7d86bbea99ada7,1638,2,2.787,1,0
fe7d86bbea99ada7,1644,1,1.899,3,0
cb78fc8b4e790ec9,2365,3,5.093,2,0
cb78fc8b4e790ec9,29,1,2.907,2,0
cb78fc8b4e790ec9,31,1,1.531,2,0
cb78fc8b4e790ec9,36,2,1.447,3,0
cb78fc8b4e790ec9,38,2,5.312,3,0
cb78fc8b4e790ec9,43,1,1.208,2,0
cb78fc8b4e790ec9,51,0,2.47,2,0
cb78fc8b4e790ec9,69,0,2.419,2,0
cb78fc8b4e790ec9,73,2,1.383,1,0
cb78fc8b4e790ec9,83,2,2.346,3,0
8bce9065141a3ad1,1918,2,1.233,0,0
8bce9065141a3ad1,705,3,3.242,2,0
8bce9065141a3ad1,756,2,1.053,3,1
df8dd665985ee439,1642,2,5.063,3,0
df8dd665985ee439,1203,2,4.317,0,0
df8dd665985ee439,1204,2,1.942,0,0
df8dd665985ee439,1205,2,2.585,1,0
df8dd665985ee439,1207,1,2.997,2,0
df8dd665985ee439,1208,2,5.219,3,0
df8dd665985ee439,1209,2,5.976,3,0
df8dd665985ee439,1210,2,3.69,0,0
df8dd665985ee439,1211,2,4.292,0,0
df8dd665985ee439,1212,2,3.511,1,0
df8dd665985ee439,1213,2,6.015,3,0
df8dd665985ee439,1214,2,2.396,1,0
df8dd665985ee439,1215,2,1.406,0,0
df8dd665985ee439,1217,1,6.983,2,0
df8dd665985ee439,1218,2,6.734,3,0
df8dd665985ee439,1219,2,2.75,1,0
df8dd665985ee439,1220,2,1.097,1,1
df8dd665985ee439,1221,2,14.549,3,0
df8dd665985ee439,1222,2,6.777,3,0
df8dd665985ee439,1223,2,3.66,0,0
1ceeb4580a06862c,2670,2,1.061,3,1
1ceeb4580a06862c,1590,3,2.221,1,0
c86900a01dff8bfd,2541,3,2.139,2,0
c86900a01dff8bfd,650,2,5.671,3,0
c86900a01dff8bfd,654,2,2.587,0,0
c86900a01dff8bfd,656,2,3.778,3,0
c86900a01dff8bfd,658,3,4.8,2,0
8103a499493d0ffb,640,1,2.53,2,0
8103a499493d0ffb,551,3,3.214,2,0
8103a499493d0ffb,552,2,2.05,3,0
8103a499493d0ffb,557,1,2.252,2,0
8103a499493d0ffb,576,3,5.222,2,0
8103a499493d0ffb,584,2,2.493,1,0
8103a499493d0ffb,585,2,1.682,3,0
3ebd0ed4c3c4c398,435,0,4.425,2,0
3ebd0ed4c3c4c398,401,0,2.915,2,0
3ebd0ed4c3c4c398,402,0,3.028,2,0
3ebd0ed4c3c4c398,404,0,2.893,2,0
3ebd0ed4c3c4c398,405,0,2.864,2,0
d854b4615feddb87,3530,2,5.246,3,0
d854b4615feddb87,2178,0,2.149,2,0
2623d3ed988b95e3,1179,3,3.803,2,0
2623d3ed988b95e3,1183,1,2.949,2,0
2623d3ed988b95e3,1193,3,1.871,1,0
d19d6d21dce867b8,995,2,1.439,0,0
d19d6d21dce867b8,782,3,2.504,2,0
ec5693243ab85a,2189,3,4.253,2,0
ec5693243ab85a,1488,2,2.137,3,0
ec5693243ab85a,1489,2,5.438,3,0
ec5693243ab85a,1495,3,2.126,1,0
66b71af0b8c08af3,2779,2,3.877,0,0
66b71af0b8c08af3,1364,3,4.981,2,0
1d0586a435ae1cb2,815,2,1.916,3,0
1d0586a435ae1cb2,307,3,3.755,2,0
1d0586a435ae1cb2,334,1,1.361,2,0
f2b393ad6d8ba60f,152,2,4.946,0,0
f2b393ad6d8ba60f,0,2,4.316,0,0
f2b393ad6d8ba60f,1,2,2.064,0,0
f2b393ad6d8ba60f,2,2,4.101,0,0
f2b393ad6d8ba60f,3,2,1.286,0,0
f2b393ad6d8ba60f,4,2,1.145,0,1
f2b393ad6d8ba60f,5,2,2.082,0,0
f2b393ad6d8ba60f,6,2,2.885,0,0
f2b393ad6d8ba60f,7,2,4.825,0,0
f2b393ad6d8ba60f,8,2,2.631,0,0
f2b393ad6d8ba60f,9,2,1.019,0,1
f2b393ad6d8ba60f,10,0,1.19,2,1
f2b393ad6d8ba60f,11,2,1.436,0,0
f2b393ad6d8ba60f,12,2,5.038,3,0
f2b393ad6d8ba60f,13,2,4.414,0,0
f2b393ad6d8ba60f,14,2,6.953,3,0
f2b393ad6d8ba60f,15,2,2.648,0,0
f2b393ad6d8ba60f,16,2,1.916,0,0
f2b393ad6d8ba60f,17,2,1.639,0,0
f2b393ad6d8ba60f,18,2,5.219,3,0
f2b393ad6d8ba60f,20,2,5.445,3,0
f2b393ad6d8ba60f,21,2,2.837,0,0
f2b393ad6d8ba60f,22,2,6.856,3,0
f2b393ad6d8ba60f,23,2,6.037,3,0
f2b393ad6d8ba60f,26,2,2.024,1,0
f2b393ad6d8ba60f,31,2,3.17,1,0
f2b393ad6d8ba60f,54,2,2.051,1,0
f2b393ad6d8ba60f,62,0,1.735,2,0
54d4c07064dfa86a,683,3,4.672,2,0
54d4c07064dfa86a,438,2,1.209,0,0
54d4c07064dfa86a,442,2,2.373,0,0
77ecbc53aec822fa,1131,0,4.414,2,0
77ecbc53aec822fa,1104,0,3.057,2,0
77ecbc53aec822fa,1106,0,2.863,2,0
77ecbc53aec822fa,1107,0,3.268,2,0
77ecbc53aec822fa,1108,0,4.725,2,0
8ac8c73a475ac7b9,2917,2,1.682,1,0
8ac8c73a475ac7b9,1536,1,1.134,2,1
8ac8c73a475ac7b9,1538,1,1.735,2,0
8ac8c73a475ac7b9,1524,2,1.0,3,1
8ac8c73a475ac7b9,1525,2,1.473,0,0
8ac8c73a475ac7b9,1530,3,1.111,2,1
8ac8c73a475ac7b9,1531,3,3.107,2,0
8ac8c73a475ac7b9,1532,2,1.185,3,1
8ac8c73a475ac7b9,1534,2,4.044,0,0
8ac8c73a475ac7b9,1535,3,1.795,2,0
b683307136a39773,1521,3,3.202,2,0
b683307136a39773,576,0,2.653,2,0
b683307136a39773,609,1,6.214,2,0
b683307136a39773,617,3,1.662,1,0
b683307136a39773,626,1,2.883,2,0
b683307136a39773,636,1,1.566,2,0
b683307136a39773,647,2,1.168,3,1
dabc7d9a1dce8c52,5107,2,3.187,1,0
dabc7d9a1dce8c52,3057,2,4.846,3,0
e67e27a13f75766,1244,2,1.997,1,0
e67e27a13f75766,1160,2,1.024,3,1
e67e27a13f75766,1164,2,1.291,1,0
e67e27a13f75766,1131,2,2.18,1,0
e67e27a13f75766,1132,2,2.093,1,0
e67e27a13f75766,1134,2,1.791,1,0
e67e27a13f75766,1138,2,4.55,3,0
e67e27a13f75766,1140,2,3.191,1,0
7cad9a8d43186cd7,729,3,1.081,2,1
256c66d689d3af90,3202,3,3.241,2,0
256c66d689d3af90,514,1,3.884,2,0
256c66d689d3af90,515,2,1.073,0,1
256c66d689d3af90,516,1,2.233,3,0
256c66d689d3af90,517,1,3.376,2,0
256c66d689d3af90,519,1,7.57,2,0
256c66d689d3af90,523,2,2.043,1,0
256c66d689d3af90,526,1,2.83,2,0
256c66d689d3af90,532,1,7.601,2,0
256c66d689d3af90,533,2,1.26,1,0
256c66d689d3af90,535,2,1.265,0,0
256c66d689d3af90,539,0,3.026,2,0
256c66d689d3af90,549,0,1.395,2,0
256c66d689d3af90,554,0,1.643,2,0
256c66d689d3af90,510,1,3.828,2,0
256c66d689d3af90,511,1,2.782,2,0
56a2eee4261bb521,2081,2,1.265,0,0
56a2eee4261bb521,1271,0,1.34,2,0
56a2eee4261bb521,1276,2,1.352,0,0
56a2eee4261bb521,1283,0,1.386,2,0
56a2eee4261bb521,1289,3,1.884,2,0
9d9a5deb65ec98fe,2319,1,6.721,2,0
9d9a5deb65ec98fe,1815,2,5.759,3,0
9d9a5deb65ec98fe,1824,3,4.232,2,0
5c69277f30fcb50d,1202,1,4.504,2,0
5c69277f30fcb50d,544,2,2.433,0,0
5c69277f30fcb50d,545,2,6.886,3,0
5c69277f30fcb50d,553,2,1.353,0,0
5c69277f30fcb50d,561,2,5.315,3,0
5c69277f30fcb50d,564,2,1.137,1,1
5c69277f30fcb50d,566,2,5.502,3,0
6cfa54ac232cc3bb,3249,3,2.981,2,0
6cfa54ac232cc3bb,973,0,4.328,2,0
6cfa54ac232cc3bb,974,0,2.096,2,0
6cfa54ac232cc3bb,977,3,3.519,2,0
6cfa54ac232cc3bb,979,0,2.337,2,0
6cfa54ac232cc3bb,983,0,6.816,2,0
6cfa54ac232cc3bb,1003,3,1.53,1,0
44c038fec5fca469,121,2,2.285,1,0
44c038fec5fca469,122,2,3.458,1,0
44c038fec5fca469,123,2,3.689,1,0
44c038fec5fca469,141,2,1.423,1,0
b285dcee3955a934,89,1,2.129,2,0
b285dcee3955a934,17,2,2.999,3,0
b285dcee3955a934,25,2,1.567,3,0
b285dcee3955a934,28,2,5.928,3,0
b285dcee3955a934,32,3,4.433,2,0
b285dcee3955a934,35,0,1.643,2,0
1aec9d45108c6653,25,1,2.719,2,0
1aec9d45108c6653,34,1,2.834,2,0
1aec9d45108c6653,44,1,7.347,2,0
1aec9d45108c6653,46,1,4.489,2,0
1aec9d45108c6653,47,0,1.855,2,0
f394dba322456a52,4846,2,1.871,3,0
f394dba322456a52,1817,2,2.889,3,0
317996285f6946bf,4503,1,4.318,2,0
317996285f6946bf,2050,2,2.861,3,0
317996285f6946bf,2071,2,4.616,3,0
317996285f6946bf,2076,2,2.667,1,0
317996285f6946bf,2079,2,2.587,1,0
317996285f6946bf,2080,2,2.945,3,0
317996285f6946bf,2033,2,2.656,1,0
317996285f6946bf,2034,2,1.014,1,1
317996285f6946bf,2035,2,4.795,3,0
317996285f6946bf,2037,2,3.864,1,0
317996285f6946bf,2038,1,9.457,2,0
317996285f6946bf,2039,1,1.169,2,1
317996285f6946bf,2041,1,1.229,2,0
317996285f6946bf,2043,1,3.602,2,0
317996285f6946bf,2045,2,2.808,1,0
317996285f6946bf,2046,1,3.147,2,0
317996285f6946bf,2047,2,2.397,1,0
958b2661f0eabf9f,136,3,4.887,2,0
958b2661f0eabf9f,128,2,3.57,3,0
9be555bf7a1b9bb7,6259,1,9.195,2,0
9be555bf7a1b9bb7,1250,1,1.688,2,0
9be555bf7a1b9bb7,1251,2,3.891,3,0
9be555bf7a1b9bb7,1252,2,5.849,3,0
9be555bf7a1b9bb7,1253,1,9.388,2,0
9be555bf7a1b9bb7,1255,1,9.453,2,0
9be555bf7a1b9bb7,1256,2,2.543,1,0
9be555bf7a1b9bb7,1257,3,1.123,1,1
9be555bf7a1b9bb7,1258,1,7.061,2,0
5ca41cbbc0c4cdd6,1016,0,4.902,2,0
5ca41cbbc0c4cdd6,435,0,3.906,2,0
5ca41cbbc0c4cdd6,436,0,5.44,2,0
5ca41cbbc0c4cdd6,437,0,5.264,2,0
5ca41cbbc0c4cdd6,438,0,5.468,2,0
5ca41cbbc0c4cdd6,439,0,5.494,2,0
5ca41cbbc0c4cdd6,440,0,4.787,2,0
5ca41cbbc0c4cdd6,443,0,4.195,2,0
31e957b1b85c2c01,1476,1,8.872,2,0
31e957b1b85c2c01,984,2,3.944,3,0
31e957b1b85c2c01,985,3,5.476,2,0
31e957b1b85c2c01,986,1,6.126,2,0
31e957b1b85c2c01,987,2,3.069,0,0
31e957b1b85c2c01,996,1,1.259,2,0
